wafer_id,chip_id,defect_density,parametric_value,process_variability,temperature_stress,wafer_position,failure_mode,silicon_thickness,voltage_variation,die_area,wafer_diameter,etching_time,resistivity,dielectric_constant,planarization_level,photolithography_accuracy,defect_count,wafer_surface_roughness,die_pitch,oxidation_thickness,junction_temperature,metal_layer_count,target
W029,IC029,2.9620728443102124,681.2821105324338,0.0851836808818933,26.686577760028456,Edge,Short Circuit,456.0599986504557,0.0483862483184502,1.2591654709048163,286.2628163680008,38.82160492861354,0.6251460068570528,4.711057812588299,0.6243750240505335,2.639878320965376,37,0.190556555742517,56.55948858408171,1.7055127508634358,25.62977265436404,8,0
W030,IC030,0.2322520635999886,715.9846935417241,0.0524257927903835,85.80999421428481,Random,Short Circuit,282.573852826766,0.0117011473707621,1.809939228867507,219.86500078722,56.44910023361436,0.7511191545145373,3.446895737318937,0.5882773725842085,3.956804673194468,22,1.8229722877677783,131.4721223637576,1.9017917101888349,84.50344383852806,8,0
W031,IC031,3.037724259507192,607.3244167930659,0.0228942336139445,32.15700207025721,Random,Short Circuit,118.99956344716055,0.0422614942131291,4.5604744546265765,244.90891445045304,83.75432359116033,1.321092997730744,2.4691149268574897,0.1793213783372616,4.931208256348844,73,1.5963100748092645,136.0445848361876,1.6810554226749237,110.838671798006,1,0
W032,IC032,0.8526206184364576,88.57833963664407,0.0121622890680094,23.050529127317816,Edge,Open Circuit,391.546540991165,0.0389836477580564,4.901638446542966,261.27702102122726,37.32282763487613,0.6530041949988972,2.3377322886459253,0.8443188417961592,3.3151226949434047,60,1.4277341983475522,121.84978125400738,1.0081049110321438,85.88377606423563,4,0
W033,IC033,0.3252579649263976,676.8722758275765,0.0363392479432126,77.5591560207527,Edge,Short Circuit,140.35170491156185,0.0212835830851029,0.5271245115975401,209.72523594092957,109.99758544154167,1.046241611606395,2.917466374599272,0.2417561399811167,0.7401311032157436,20,0.2659274446640019,103.98919518836134,0.7682730516286365,57.63541535208972,5,0
W034,IC034,4.7444276862666666,64.09471103617548,0.025542828104609,42.421224013954266,Edge,No Failure,194.80163131597237,0.0147329140620902,2.044967462093385,221.20557881779692,104.60897854813524,0.8939655699095842,2.79613101706785,0.8403067802412105,1.49509228102933,2,1.8087333073526053,184.38770273768043,0.7334855516789976,40.321891273684464,9,0
W035,IC035,4.828160165372797,596.142649549897,0.0506691201006298,77.15969222274796,Center,Open Circuit,419.89153398344536,0.0440949975277699,0.8314811005080992,246.67303767020132,72.6050975250963,0.700930890087099,4.455485837071343,0.4869818714925662,1.6679089524973558,47,0.6800044294588423,122.1675527691184,0.6313057098356735,98.90508115711556,2,0
W036,IC036,4.041986740582305,739.5811772217427,0.0966409296123429,64.40682003782558,Random,Short Circuit,161.8928035901209,0.0371844650566773,1.4643391461389128,237.36813560344888,74.25788295232664,1.469773698108233,4.276651406834727,0.1823642784035843,3.354964311492649,10,0.5018333062143012,169.84538890809023,1.898600987424164,95.21560741549824,2,0
W037,IC037,1.523068845866853,210.9698906199504,0.0574953493229641,28.70459121840525,Random,Short Circuit,230.1880172959368,0.0216352489413987,4.9072444740976175,232.4775991067908,109.32265908981014,1.325123453151822,2.1758713873684745,0.2188970792565164,0.5829129764253334,12,1.0262477174158666,145.65942172330068,1.2292955897906237,109.6907645800448,6,0
W038,IC038,0.4883605700319193,841.6220075427741,0.0889931055890098,94.57040586409308,Center,Short Circuit,244.3993159352628,0.0106771668668109,4.923687949405441,202.63670017172672,34.53936166432267,0.7666835533406079,2.602998313338089,0.4446548909949595,2.779513346569364,8,1.8533191973394232,168.05855266163485,1.948049275562517,123.286730759425,1,0
W039,IC039,3.4211651325607844,30.353805533004262,0.0650878837495777,56.18513398107821,Center,No Failure,335.52102752616963,0.0475396136947218,2.413475907049026,292.7934971586876,42.94928277191483,1.2852824127316285,3.3464764481213902,0.8984280125528026,4.980737769323348,78,1.9896533618850276,181.6500292196852,1.6623288120097828,36.211356771339055,2,1
W040,IC040,2.2007624686980067,843.8128636583061,0.04752465265872,78.75578222389504,Center,Short Circuit,415.9733187116305,0.0261701266583984,0.9973797961396512,287.14228011229784,57.72039560281078,0.5064177470592729,2.261594940442836,0.8086838254170382,3.959044202885884,50,1.266806736907021,86.50106238404793,1.9306686416133176,51.45872098093738,2,0
W041,IC041,0.6101911742238941,460.3290506427651,0.0854607562733371,60.08164576125001,Random,No Failure,192.3245043909435,0.0170506738795718,2.7803911069783087,239.26194793422707,62.794584352706494,0.7775657851732161,2.498653315781712,0.8841849419635874,3.962166792144801,65,1.915465682942016,174.30106400705586,1.8028555636014256,59.37731178375893,9,0
W001,IC046,3.31261142176991,199.09341993592565,0.0855314464362938,55.21751783768016,Center,Short Circuit,105.37798178461988,0.0427767530813756,0.1897145719665382,273.3917194774787,100.59192137946972,0.7390737605921173,3.124369180449358,0.213470755716287,3.4064865921247978,33,1.5871443977985555,131.09534519104747,0.5364463705131939,29.83665805234068,6,0
W002,IC047,1.5585553804470549,347.822347433046,0.0587415163792666,51.20905707471465,Edge,Open Circuit,412.1190341530012,0.0140071099498619,4.99043831466115,215.6421978861049,88.93350392048077,0.8927039869758578,4.575057335927095,0.3282846576451365,1.5300638384102812,66,0.3360641807690088,107.65243408796891,1.5002583617244358,106.787619995057,3,0
W003,IC048,2.600340105889054,620.2348489611205,0.088909239824896,73.80537560756984,Random,Open Circuit,470.6864738527078,0.0459469561617521,3.448385528944657,211.27904675893947,59.56965686500732,1.1307759133831237,3.97154259903333,0.3504950695551005,4.905499311759239,77,0.432318258523676,183.3214877570928,1.3327559255598442,43.46411542133596,5,0
W004,IC049,2.7335513967163982,544.8010852760984,0.0937827206992383,75.24053056089087,Random,No Failure,437.40782308328727,0.0473015887249414,2.186064860101505,269.10788734956344,40.59992265657732,0.8107263511961418,4.035144140414927,0.655883742653029,4.930359932845715,25,1.267112259092209,137.3114270267577,0.6515393709160817,55.50767835267813,2,0
W005,IC050,0.9242722776276352,125.643492412314,0.0053628390371449,23.67360448730104,Random,No Failure,114.87380469330408,0.0203707890665647,1.513433047753113,251.7022337747971,118.51918903175029,1.1015028514899954,3.916822157956383,0.6766179428081255,2.182604986369276,60,0.3481674403950019,94.85447739365216,1.7373249615993571,96.80755764184688,9,0
W006,IC051,4.847923138822793,289.7279837382146,0.0500969301858868,47.09955953949377,Edge,No Failure,309.8018758882316,0.0298955175976781,0.1216797486201228,237.18367114090745,52.62837714013894,0.849250133616342,3.6234023379458336,0.4604124952733486,3.8893247731348985,64,1.0414817058955108,71.65614974535205,1.734011907397656,101.46049174065492,7,0
W007,IC052,3.8756641168055728,238.7517710860241,0.0374964549074529,52.941164018110186,Center,Open Circuit,425.6108445210286,0.0443150133684971,0.8544011068269959,272.4979062134984,106.01728384788947,0.7578611379575457,4.973387855502698,0.4032035696062798,3.566151833088093,92,0.1666265181920028,154.09775272288746,0.6778555544541054,46.08159569217601,1,0
W008,IC053,4.697494707820946,213.54285449034137,0.0625858397070117,27.75137289313345,Random,No Failure,237.6457874314385,0.0294939332747487,0.128769540931431,245.5677061391188,110.5507396100752,1.355049874971049,4.682626931129462,0.2416707627347458,3.127596486777344,11,1.3708729501376329,149.70735765043605,0.8058343791022836,65.5374838057234,5,0
W009,IC054,4.474136752138244,411.14433647998703,0.0793591197202323,38.87206933586307,Center,Open Circuit,458.8149511666202,0.0292789828567181,3.02816370795696,246.51216325845127,69.68096988964052,0.8829749936592337,4.132709898459737,0.1327530940754464,1.3138344239897433,4,1.8259093512954123,104.0080403236565,0.8755814799859443,49.18891027118259,4,0
W010,IC055,2.9894998940554256,704.031452591657,0.0280590215974368,24.131343777820533,Edge,Open Circuit,454.7518713884522,0.034740927593971,3.350382030582004,201.57412592484795,106.57475869076345,1.4183742547197518,4.034472359563599,0.5682747065179853,2.605312371421315,59,1.762305998390585,74.325937867756,1.2884673649915717,76.32936727674476,7,0
W011,IC056,4.609371175115584,217.45293221723597,0.0556798384373171,99.69936788936164,Random,Short Circuit,156.6818083135015,0.0406975725078734,3.857301097736747,231.60092351099507,55.11332909685956,0.8055746478564645,2.2527944144708987,0.3784090177988689,3.784692299542197,50,0.239873978533797,157.42689928390632,1.9173753378648355,90.24016319185591,8,0
W012,IC057,0.4424625102595975,366.6788797029814,0.0708728579904899,78.92457623758756,Center,Short Circuit,297.4523080518816,0.0366246954318281,1.0162968421010945,200.50346360937817,110.09200146108478,1.0428721626076405,3.455551506211697,0.4813865240472441,4.947523174192162,51,1.222907592591573,90.55920366449232,1.4979202545805317,52.00751861839723,7,0
W013,IC058,0.979914312095726,390.91742684116224,0.0134431082835734,26.99601252022029,Center,No Failure,110.26699309651973,0.0350626656762562,0.5702572638671375,292.3847312935079,87.23696842935311,0.5535961581938925,3.4880207346793397,0.8206721629943853,3.26126971176946,54,0.2972966307049894,179.3015780629626,1.521633235699832,71.21475584876781,4,0
W014,IC059,0.2261364445526903,976.4565294354102,0.0814066905951266,21.619950383207367,Random,Open Circuit,212.7438431114108,0.0248668533737134,3.2872496050606643,229.39390909515012,47.49349812016989,1.1802730892929567,2.155817675484338,0.6341492358263253,3.884837718449349,70,0.2016960953952989,158.93443519270988,0.9370973753882496,78.57957352086012,2,0
W015,IC060,1.6266516538163218,954.6663568790688,0.0606109599852973,77.54302401218241,Center,Open Circuit,424.74913520789664,0.0352029482251743,2.549481183320208,218.05200908839387,100.78923603750054,1.2954727079476056,4.266804295960422,0.7230144130284576,4.612512151911693,98,1.259731546930959,183.8589879948589,1.4362145503555532,66.8973687729029,5,0
W016,IC061,1.9433864484474104,800.1375827520759,0.0949537437113651,55.13537325461336,Edge,Open Circuit,490.0562422719273,0.014130914922132,4.390860910363167,209.0897297258935,112.23230982600032,1.4714136610308892,2.005899147887402,0.2439230667794396,3.2620181328915065,70,1.1876713473768206,197.68884457789312,0.8169521509102404,76.39182176649106,3,0
W017,IC062,1.3567451588694794,241.6589208191852,0.0339528919130693,82.94373672516608,Random,Short Circuit,465.3293025630799,0.0263823246739948,2.713003515602671,204.66360000303905,81.3386793320193,1.336611404375169,3.27562689801778,0.1012498628932111,3.9403435453807103,46,0.278287227741967,101.15224778661664,1.566557365342207,39.39987423132301,1,0
W018,IC063,4.143687545759647,68.03731409166969,0.0108145942337198,93.8780830254707,Random,Open Circuit,117.03214792047962,0.0175340513116592,2.279623977030652,288.6009113125504,98.43356457094062,0.8125197954187227,4.709753511724216,0.208251052042916,2.5612798428622585,88,0.7837300326880321,125.60946630275522,0.8522879698618768,29.049003259673118,6,0
W019,IC064,1.7837666334679465,316.9041377206248,0.0506501201036925,67.94403112130979,Random,No Failure,470.6922100473601,0.0315027136699752,2.491336243671985,216.85128439561743,101.53176526845095,1.0566027173603825,3.021076375731861,0.7144657323216164,1.8135114391706264,95,0.7016394223645559,110.566427286242,0.520977224727508,31.316681967850624,3,0
W020,IC065,1.4046725484369038,266.79454943383087,0.0085810771709438,34.968673833380244,Random,No Failure,429.0592707378162,0.0204818075103032,3.933376419855224,261.7484855008276,100.8663945253409,1.0918738793217404,3.74794098061216,0.4550651797737578,2.71867775351258,27,0.7506814040496371,61.63913796150913,1.2855371368452702,122.28234750159476,6,0
W021,IC066,2.7134804157912424,505.9258001463939,0.0969526523324006,82.5755228837162,Edge,Short Circuit,447.0810067002939,0.03023739287319,0.1896954755516471,265.1218109163972,70.89792730594553,0.5567857902703812,2.9238639606298498,0.271127508931871,0.9003163782286803,42,0.7330621744048085,110.74547689923534,0.9469941094373192,32.39336965316358,4,0
W022,IC067,0.7046211248738132,777.7279100677931,0.0038684958257191,96.46493945394997,Edge,No Failure,465.9307101142748,0.041093001271596,4.599236073166815,231.75444462654335,96.59483522709624,0.572656942039632,2.5369446579091823,0.8694992857588477,4.68498742495964,89,1.666846860073778,116.5695613314254,1.443450005971175,63.60258894150871,6,0
W023,IC068,4.010984903770199,858.322938878858,0.0753503901107308,66.41850296479647,Center,Open Circuit,295.27196701891376,0.0273597077822917,3.599526308146214,283.32461639621096,79.36774880013105,0.825806629890148,4.190056688267099,0.4893662218861451,1.896929633885425,56,0.7718561109905389,76.00929988298086,1.6190978738868806,104.16390639427728,5,0
W024,IC069,0.3727532183988541,844.8640854105086,0.0525102398142244,74.55979578245868,Edge,Open Circuit,184.48731750417411,0.0187491465200319,4.437919727719295,221.40302580608343,67.31937180064077,1.2444240152374686,2.6137106050414625,0.3951575038215159,2.5746467093907737,73,0.7278254568456465,182.496880756992,1.720683751001694,110.0618757614101,1,0
W025,IC070,4.9344346830025865,359.67556122306775,0.0368620652498288,46.99797560293384,Center,No Failure,108.40963474916676,0.0189192669791158,4.802035072770812,207.14579648620835,44.92313593626152,0.7855336616704989,2.2165830358019667,0.8817194077792178,3.4402044363259425,96,0.1562725956008936,93.865545661091,1.972216300996798,51.84714614653886,7,0
W026,IC071,3.861223846483287,687.2343434606829,0.0065842164508654,50.5222155728249,Center,Short Circuit,109.41930828546003,0.0462501779279228,1.2074180703709856,206.8541942186557,111.81343282276876,1.3741252311710173,3.305390278112577,0.2068669465069621,2.770225493076069,72,1.6017742329716238,163.78705977322883,1.3333662924253906,88.99949893307769,2,0
W027,IC072,0.993578407670862,312.83419752422003,0.0622166924173607,78.77235982824511,Random,Open Circuit,357.00456912962926,0.0412361905849977,2.933869886564266,230.0426826927752,67.34202084730347,1.1449905930396196,4.126629525427097,0.5796403616911772,1.7725109333660964,34,1.3537693341357266,61.440457650098494,1.2237140088654153,97.3959616190385,1,0
W028,IC073,0.0276105856180119,60.90554323518271,0.0585220329390955,94.22168787254552,Center,Open Circuit,234.9120357215518,0.0114629067051951,2.4816142577041456,246.3246491515901,51.56089577889527,0.9681380442943592,3.740020783643899,0.6992095331576482,4.929312836079862,69,0.7487240833674222,54.51328195767765,0.8683452254118226,116.59015670907452,5,0
W029,IC074,4.0773071422741705,701.5652656029423,0.0280883273067599,70.31907097794817,Random,Short Circuit,298.3586609318743,0.0477089123303348,2.7343336201429884,262.9363210159635,51.80661804207245,1.0405587006261965,2.733214425261002,0.8526122442583203,4.31732212583915,17,0.9584959665605036,199.3228474445376,1.6202870174559585,113.9123534546845,6,0
W030,IC075,3.534286719238086,9.827552569787844,0.0910221701410312,83.18783267882779,Center,Open Circuit,152.5340708304271,0.0145026074885932,0.331716993046409,272.8708299833433,51.78794365794536,0.8314290132727268,4.453262415046969,0.7672002832447224,0.9625440178761028,67,1.6087390168885696,68.45274158531147,1.2240572431173429,68.51170822586191,2,0
W031,IC076,3.6450358402049368,409.18258745848857,0.0304110007342836,33.73080139322984,Edge,No Failure,490.2053464739058,0.0361176954088822,4.578530315199012,217.86909501652792,30.222618918342423,1.4739156681795187,2.2912765928622028,0.3315278156967544,2.153250119652609,82,0.7540146113640127,164.8788482412781,0.990574913286435,79.1342600609014,9,0
W032,IC077,3.8563517334297286,329.3792693020757,0.0449725410592106,36.95672722063789,Random,No Failure,151.9771998358923,0.032060123263098,4.777952494325327,268.39230329838426,69.43972345370932,0.675955991279134,4.010951408883873,0.3083198438891952,1.3743185696959768,69,0.9994021823416324,140.67751722893422,1.148141047969162,105.09189240282107,6,0
W033,IC078,0.3702232586704518,693.3775385188525,0.0543762455918655,62.562774946671205,Center,Short Circuit,277.9225374446034,0.0118669139134225,3.4571091273788213,218.254005223284,110.16188283686084,1.3603968207899264,3.82003393690794,0.1781373285299126,2.654026032826206,96,0.1375944582434636,117.94292915019088,1.0557354383906352,84.87399742439365,2,0
W034,IC079,1.7923286427213632,766.2454727603789,0.0100231878176286,34.124335379427244,Edge,Short Circuit,277.3414132422106,0.0218069310108636,1.365560434625682,299.7193039234445,32.26317765354475,1.1781507096976804,4.696766122089715,0.2339359854746447,1.4395816605551537,67,1.844802722409654,55.53810314925385,1.967756935273825,60.605052919364496,2,0
W035,IC080,0.5793452976256486,304.0946359712838,0.0932161719213632,70.79960561767389,Edge,No Failure,103.45542252504222,0.0410341441434536,3.957311494516909,295.90680495644506,116.09377292376745,1.21156164185805,3.5807799397098297,0.6840682781899362,1.9052305695091096,96,0.8053583841857445,99.29430477124004,0.8395262826328012,120.03853338164387,3,1
W036,IC081,4.315517129377968,811.6270144448536,0.0374536152451041,43.33225483157592,Random,Short Circuit,367.11918957078,0.0222751936184924,3.681147769328171,210.24074899861043,46.12107232723034,1.3358108409286438,4.4569525820732725,0.3313982741277999,2.84404359537448,48,0.6632235415656437,185.01359219634887,1.1217820270764836,124.77291685751472,6,0
W037,IC082,3.1164906341377896,293.91676050493373,0.0080779213874343,83.32260949335137,Random,No Failure,315.2842290696783,0.0292132957523616,2.915492455983267,265.5120092182476,94.69868883981952,0.636223183932547,2.645886679125183,0.453502374738349,1.1483818013303784,3,1.2573248628195155,185.7728843489892,0.9609441073053526,118.30371185426138,8,0
W038,IC083,1.654490124263246,446.3263599865612,0.038729117367533,84.64882772914747,Random,Short Circuit,298.9984754922048,0.0379180217002901,0.934173533479118,290.3266892931395,100.6795551473519,1.195160799798621,3.6359458297062006,0.6522569961439727,4.374251617970913,84,1.100725785538607,139.9547870288929,0.7574530109816466,59.57005439642211,1,0
W039,IC084,0.3177917514301182,727.018527014134,0.060020254709258,57.10299646042824,Center,No Failure,427.2339353438564,0.0128629137549184,1.08577662062505,208.07024306511872,96.16039428381698,1.2762702013202811,3.5978876476816186,0.6319604761140247,2.1319265234312086,27,0.8617570793189464,136.20123282858611,0.9492172223299168,49.2328580270417,2,0
W040,IC085,1.554911608578311,692.9202292247886,0.0513652671821329,34.46485080301082,Random,Open Circuit,196.4548746993363,0.0433042285395918,2.988084180581503,212.3981520928061,60.52580455866826,1.4846136567784831,2.8859957783625605,0.7345258368799102,4.6143490227168025,63,1.8524698160087687,113.83974413850208,1.2339754971366688,74.31254439954466,3,0
W041,IC086,1.6259166101337352,987.3684723122,0.0694541974037274,71.7419968865546,Edge,Open Circuit,444.4387239139007,0.0116632471928639,0.7312414924272909,234.69976016683543,93.34310848276613,1.2475589878407178,2.0152595596199268,0.1466502949828699,0.635406138525062,6,0.7896660896579457,166.33474554864952,1.4474203621528432,103.48027705426004,3,0
